station_name	wmo_reg	sub_reg	river	station	country	lat	long	area
4147810	4	4470	CHOPTANK RIVER	NEAR GREENSBORO, MD.	US	38.9972	-75.7858	292.7
4147900	4	4477	POTOMAC RIVER	NEAR WASHINGTON, D.C. (ADJUSTED)	US	38.9496	-77.1275	29940.4
4147901	4	4477	POTOMAC RIVER	HANCOCK, MD	US	39.6976	-78.1779	10593.1
4147902	4	4477	POTOMAC RIVER	PAW PAW, WV	US	39.5389	-78.4564	8104.1
4147903	4	4477	POTOMAC RIVER	NEAR SPRINGFIELD, WV (SOUTH BRANCH)	US	39.447	-78.6542	3848.7
4147904	4	4477	POTOMAC RIVER	NEAR WASHINGTON DC, LITTLE FALLS PUMP ST	US	38.95	-77.13	29940
4147905	4	4477	MONOCACY RIVER	JUG BRIDGE NEAR FREDERICK, MD	US	39.4028	-77.3661	2116
4147907	4	4477	SHENANDOAH RIVER	FRONT ROYAL, VA (SOUTH FORK)	US	38.914	-78.2108	4252.8
4147950	4	4470	RAPPAHANNOCK RIVER	NEAR FREDERICKSBURG, VA	US	38.3085	-77.5292	4133.6
4148070	4	4480	NOTTOWAY RIVER	NEAR SEBRELL, VA	US	36.7704	-77.1661	3680.4
4148090	4	4484	ROANOKE RIVER	ROANOKE RAPIDS, N.C.	US	36.4605	-77.6345	21714.6
4148091	4	4484	ROANOKE RIVER	RANDOLPH, VA	US	36.9151	-78.7408	7710.4
4148092	4	4484	ROANOKE RIVER	ALTAVISTA, VA	US	37.1046	-79.2953	4633.5
4148110	4	4480	TAR RIVER	TARBORO, N.C.	US	35.8944	-77.5331	5654
4148120	4	4480	NEUSE RIVER	NEAR FORT BARNWELL, NC	US	35.3127	-77.3052	10101
4148121	4	4480	NEUSE RIVER	KINSTON, NC	US	35.2582	-77.5855	6972.3
4148122	4	4480	NEUSE RIVER	NEAR CLAYTON, NC	US	35.6474	-78.4058	2978.5
4148125	4	4480	CONTENTNEA CREEK	HOOKERTON, NC	US	35.4291	-77.5827	1898.5
4148210	4	4482	DEEP RIVER	MONCURE, N.C.	US	35.6274	-79.1158	3714
4148230	4	4482	CAPE FEAR RIVER	LILLINGTON, N.C.	US	35.4063	-78.8131	8971.8
4148231	4	4482	CAPE FEAR RIVER	WILM NEAR TARHEEL, NC	US	34.8349	-78.8239	12566.7
4148232	4	4482	CAPE FEAR RIVER	LOCK #1 NEAR KELLY, NC	US	34.4043	-78.2936	13610.5
4148300	4	4483	PEE DEE RIVER	PEEDEE, S.C.	US	34.2043	-79.5484	22869.7
4148310	4	4483	LITTLE PEE DEE RIVER	GALIVANTS FERRY, S.C.	US	34.0571	-79.247	7226.1
4148320	4	4483	YADKIN RIVER	NEAR SALISBURY, NC	US	35.7279	-80.5553	8935.5
4148321	4	4483	YADKIN RIVER	YADKIN COLLEGE, NC	US	35.8567	-80.3869	5905
4148325	4	4483	ROCKY RIVER	NEAR NORWOOD, NC	US	35.1485	-80.1756	3553.5
4148410	4	4486	BROAD RIVER	NEAR CARLISLE, S.C.	US	34.5962	-81.422	7226.1
4148530	4	4486	CONGAREE RIVER	COLUMBIA, SC	US	33.9932	-81.0498	20331.5
4148535	4	4486	SALUDA RIVER	NEAR COLUMBIA, SC	US	34.014	-81.0879	6526.8
4148540	4	4486	WATEREE RIVER	BELOW EASTOVER, SC	US	33.8285	-80.6204	14478.1
4148541	4	4486	WATEREE RIVER	NEAR CAMDEN, SC	US	34.2446	-80.654	13131.3
4148545	4	4486	CATAWBA RIVER	BELOW CATAWBA, SC	US	34.8363	-80.8795	9168.6
4148546	4	4486	CATAWBA RIVER	NEAR ROCKHILL, SC	US	34.9849	-80.974	7899.5
4148550	4	4486	SANTEE RIVER	PINEVILLE, S.C.	US	33.45	-80.15	38073
4148570	4	4480	EDISTO RIVER	NEAR GIVHANS, SC	US	33.0279	-80.3915	7070.7
4148610	4	4480	OGEECHEE RIVER	NEAR EDEN, GA.	US	32.1916	-81.4159	6863.5
4148650	4	4487	SAVANNAH RIVER	NEAR CLYO, GA.	US	32.5282	-81.2687	25511.5
4148655	4	4487	BROAD RIVER	NEAR BELL, GA	US	33.9742	-82.77	3703.7
4148720	4	4481	ALTAMAHA RIVER	DOCTORTOWN, GA.	US	31.6547	-81.8279	35224
4148750	4	4480	SATILLA RIVER	ATKINSON, GA.	US	31.2213	-81.8673	7226.1
4148855	4	4485	OCKLAWAHA RIVER	RODMAN DAM NEAR ORANGE SPRINGS, FL	US	29.5086	-81.804	7114.7
4149110	4	4493	BOGUE CHITTO	NEAR BUSH, LA.	US	30.6294	-89.8973	3141.7
4149120	4	4493	PEARL RIVER	NEAR BOGALUSA, LA.	US	30.7932	-89.8209	17024.1
4149121	4	4493	PEARL RIVER	NEAR MONTICELLO, MS	US	31.5536	-90.0878	12931.9
4149122	4	4493	PEARL RIVER	JACKSON, MS	US	32.2814	-90.1789	8212.9
4149123	4	4493	PEARL RIVER	EDINBURG, MS	US	32.7994	-89.3356	2341.4
4149300	4	4490	PASCAGOULA RIVER	MERRILL, MISS.	US	30.9778	-88.7244	17068.1
4149301	4	4490	PASCAGOULA RIVER	GRAHAM FERRY, MS	US	30.6106	-88.6411	21248.4
4149310	4	4491	CHICKASAW CREEK	NEAR KUSHLA, AL	US	30.803	-88.1433	323.8
4149350	4	4490	CHICKASAWHAY RIVER	LEAKESVILLE, MS	US	31.1483	-88.5644	6967.1
4149355	4	4490	CHUNKY RIVER	NEAR CHUNKY, MS	US	32.3261	-88.9092	955.7
4149360	4	4490	LEAF RIVER	NEAR MCLAIN,MS	US	31.1028	-88.8058	9052
4149400	4	4491	ALABAMA RIVER	CLAIBORNE, ALA.	US	31.5468	-87.5125	56894.5
4149401	4	4491	ALABAMA RIVER	CLAIRBORNE L+D NEAR MONROEVILLE	US	31.6115	-87.553	55615.1
4149405	4	4491	TALLAPOOSA RIVER	WADLEY, AL	US	33.1168	-85.5608	4338.3
4149410	4	4491	TOMBIGBEE RIVER	DEMOPOLIS L+D NEAR COATOPA, AL.	US	32.5196	-87.8783	39847.2
4149411	4	4491	TOMBIGBEE RIVER	COLUMBUS, MS	US	33.4903	-88.4242	11559.2
4149412	4	4491	TOMBIGBEE RIVER	NEAR AMORY, MS	US	33.9853	-88.5517	4998.7
4149413	4	4491	TOMBIGBEE RIVER	COFFEEVILLE L+D NEAR COFFEEVILLE, AL	US	31.7585	-88.1292	47700
4149415	4	4491	LOCUST FORK	SAYRE, AL	US	33.7098	-86.9833	2292.2
4149420	4	4490	ESCAMBIA RIVER	NEAR CENTURY, FLA.	US	30.9652	-87.2341	9886
4149421	4	4490	ESCAMBIA RIVER	NEAR MOLINO, FLA	US	30.6682	-87.2666	10740.7
4149430	4	4491	CONASAUGA RIVER	NEAR ETON,GA	US	34.8278	-84.8508	652.6
4149440	4	4491	COOSA RIVER	JORDAN DAM NEAR WETUMPKA, AL	US	32.614	-86.255	26164.2
4149441	4	4491	COOSA RIVER	NEAR ROME, GA	US	34.2004	-85.2566	10463.6
4149510	4	4490	YELLOW RIVER	MILLIGAN, FLA.	US	30.753	-86.6291	1616.2
4149610	4	4492	CHIPOLA RIVER	NEAR ALTHA, FLA.	US	30.5341	-85.1652	2022.8
4149630	4	4492	APALACHICOLA RIVER	CHATTAHOOCHEE, FLA.	US	30.701	-84.8591	44548
4149631	4	4492	APALACHICOLA RIVER	NEAR BLOUNTSTOWN, FLA	US	30.4252	-85.0313	45584
4149632	4	4492	APALACHICOLA RIVER	NEAR SUMATRA, FLA	US	29.9494	-85.0155	49728
4149670	4	4492	CHATTAHOOCHEE RIVER	WEST POINT, GA	US	32.8862	-85.1822	9194.5
4149680	4	4492	FLINT RIVER	BAINBRIDGE, GA	US	30.9116	-84.5799	19606.3
4149681	4	4492	FLINT RIVER	MONTEZUMA, GA	US	32.2982	-84.0438	7511
4149682	4	4492	FLINT RIVER	NEAR CULLODEN, GA	US	32.7214	-84.2325	4791.5
4149690	4	4490	CHOCTAWHATCHEE RIVER	NEAR BRUCE, FLA	US	30.451	-85.8983	11354.6
4149691	4	4490	CHOCTAWHATCHEE RIVER	CARYVILLE, FLA	US	30.7757	-85.8277	9062.4
4149710	4	4490	OCHLOCKONEE RIVER	NEAR HAVANA, FLA.	US	30.5541	-84.3841	2952.6
4149711	4	4490	OCHLOCKONEE RIVER	NEAR SMITH CREEK, FLA	US	30.1766	-84.668	5387.2
4149780	4	4494	SUWANNEE RIVER	BRANFORD, FLA.	US	29.9558	-82.9276	20409.2
4149781	4	4494	SUWANNEE RIVER	NEAR BELL, FLA	US	29.7913	-82.9243	24320.1
4149810	4	4494	SANTA FE RIVER	NEAR FORT WHITE, FLA.	US	29.8488	-82.7151	2634
4149850	4	4490	WITHLACOOCHEE RIVER	NEAR HOLDER, FLA.	US	28.9889	-82.3495	4713.8
4149851	4	4490	WITHLACOOCHEE RIVER	INGLIS DAM NEAR DUNNELLON, FLA	US	29.01	-82.6168	5231.8
4149910	4	4490	ALAFIA RIVER	LITHIA, FLA.	US	27.8722	-82.2112	867.7
4149940	4	4490	AMITE RIVER	NEAR DARLINGTON, LA.	US	30.8891	-90.8445	1502.2
4149941	4	4490	AMITE RIVER	NEAR DENHAM SPRINGS, LA	US	30.4641	-90.9904	3315.2
4149950	4	4490	PEACE RIVER	ARCADIA, FLA.	US	27.2223	-81.8759	3540.5
4149955	4	4490	KISSIMMEE RIVER	S-65E NEAR OKEECHOBEE, FLA	US	27.2259	-80.9626	7475
4149960	4	4490	FISHEATING CREEK	PALMDALE, FLA.	US	26.9326	-81.3148	805.5
4149965	4	4490	TICKFAW RIVER	HOLDEN, LA.	US	30.5038	-90.6773	639.7
4150250	4	4501	PALUXY RIVER	GLEN ROSE, TEX.	US	32.2315	-97.7773	1061.9
4150280	4	4503	NUECES RIVER	NEAR MATHIS, TEX.	US	28.0383	-97.8603	43149.4
4150281	4	4503	NUECES RIVER	NEAR THREE RIVERS, TX	US	28.4275	-98.1781	39956
4150282	4	4503	NUECES RIVER	NEAR TILDEN, TX	US	28.3089	-98.5572	20960.9
4150283	4	4503	NUECES RIVER	CALALLEN, TX	US	27.8831	-97.6253	43822.8
4150300	4	4505	ECLETO CREEK	NEAR RUNGE, TEX.	US	28.9203	-97.7722	619
4150310	4	4505	GUADALUPE RIVER	VICTORIA, TX	US	28.793	-97.013	13462.8
4150311	4	4505	GUADALUPE RIVER	NEAR SPRING BRANCH, TX	US	29.8605	-98.3836	3405.9
4150315	4	4505	SAN MARCOS RIVER	LULING, TX	US	29.6663	-97.6508	2170.4
4150320	4	4505	SANDIES CREEK	NEAR WESTHOFF, TEX.	US	29.2152	-97.4494	1421.9
4150330	4	4505	SAN ANTONIO RIVER	GOLIARD, TX	US	28.6497	-97.3847	10155.4
4150331	4	4505	SAN ANTONIO RIVER	NEAR FALLS CITY, TX	US	28.9516	-98.0642	5472.7
4150400	4	4501	MILL CREEK	NEAR BELLVILLE, TEX.	US	29.8811	-96.2052	973.8
4150410	4	4500	LAVACA RIVER	NEAR EDNA, TX	US	28.96	-96.6864	2116
4150450	4	4502	COLORADO RIVER	WHARTON, TEX.	US	29.3091	-96.1038	108788
4150451	4	4502	COLORADO RIVER	AUSTIN, TX	US	30.2447	-97.6944	101033.3
4150452	4	4502	COLORADO RIVER	BALLINGER,TX	US	31.7329	-99.954	42509.7
4150460	4	4502	LLANO RIVER	LLANO, TX	US	30.7513	-98.6698	10870.2
4150461	4	4502	LLANO RIVER	NEAR MASON, TX	US	30.6607	-99.1092	8409.7
4150462	4	4502	LLANO RIVER	NEAR JUNCTION, TX	US	30.5044	-99.7345	4804.5
4150465	4	4502	SAN SABA RIVER	SAN SABA, TX	US	31.2132	-98.7195	7889.1
4150470	4	4502	MIDDLE CONCHO RIVER	NEAR TANKERSLEY,TX	US	31.3766	-100.6143	6871.3
4150471	4	4502	MIDDLE CONCHO RIVER	ABOVE TANKERSLEY,TX	US	31.4274	-100.7112	5397.6
4150475	4	4502	CONCHO RIVER	PAINT ROCK, TX	US	31.516	-99.9195	17026.7
4150500	4	4501	BRAZOS RIVER	RICHMOND, TEX.	US	29.5825	-95.7577	116827.1
4150501	4	4501	BRAZOS RIVER	NEAR AQUILLA,TX	US	31.8124	-97.2978	70562
4150502	4	4501	BRAZOS RIVER	NEAR SOUTH BEND,TX	US	33.0243	-98.6439	58723
4150503	4	4501	BRAZOS RIVER	SEYMOUR,TX	US	33.5809	-99.2676	40243.4
4150505	4	4501	CLEAR FORK BRAZOS RIVER	FORT GRIFFIN	US	32.9346	-99.2245	10328.9
4150507	4	4501	SALT FORK BRAZOS RIVER	NEAR ASPERMONT, TX	US	33.334	-100.2382	13286.7
4150509	4	4501	DOUBLE MOUNTAIN FORK BRAZOS RIVER	NEAR ASPERMONT,TX	US	33.0082	-100.1806	22781.6
4150510	4	4501	NORTH BOSQUE RIVER	NEAR CLIFTON,TX	US	31.786	-97.5681	2507.1
4150515	4	4501	LAMPASAS RIVER	NEAR KEMPNER,TX	US	31.0818	-98.0167	2118.6
4150585	4	4503	FRIO RIVER	NEAR DERBY, TX	US	28.7366	-99.1448	8881
4150600	4	4506	TRINITY RIVER	ROMAYOR, TEX.	US	30.4252	-94.8508	44511.7
4150601	4	4506	TRINITY RIVER	LIBERTY, TX	US	30.0577	-94.8183	45242.1
4150605	4	4506	ELM FORK TRINITY RIVER	NEAR CARROLLTON, TX	US	32.966	-96.9444	6368.8
4150670	4	4500	SAN JACINTO RIVER	NEAR SHELDON, TX	US	29.8763	-95.0938	7456.6
4150680	4	4504	NECHES RIVER	EVADALE, TEX.	US	30.3558	-94.0932	20593
4150681	4	4504	NECHES RIVER	NEAR ROCKLAND, TX	US	31.025	-94.3994	9417.2
4150682	4	4504	NECHES RIVER	NEAR NECHES,TX	US	31.8924	-95.4308	2965.6
4150700	4	4504	SABINE RIVER	NEAR RULIFF, TEX.	US	30.3038	-93.7438	24162.1
4150800	4	4500	CALCASIEU RIVER	NEAR KINDER, LA	US	30.5026	-92.9154	4403
4150850	4	4500	BAYOU NEZPIQUE	NEAR BASILE, LA.	US	30.4808	-92.6318	1364.9
4150935	4	4500	ATCHAFALAYA RIVER	RED RIVER LANDING AT SIMMESPORT	US	30.98125	-91.66042	-999
4151300	4	4511	DELAWARE RIVER	NEAR RED BLUFF, N.M.	US	32.0232	-104.0546	1784.5
4151400	4	4511	HONDO	BELOW DIAMOND A DAM NEAR ROSWELL, NM	US	33.3015	-104.7205	2494.2
4151410	4	4511	RIO PENASCO	DAYTON, NM	US	32.7434	-104.4141	2745.4
4151420	4	4511	GALLINAS CREEK	NEAR COLONIAS, NM	US	35.182	-104.9003	1579.9
4151421	4	4511	GALLINAS CREEK	NEAR MONTEZUMA, NM	US	35.652	-105.3189	217.6
4151500	4	4511	PECOS RIVER	SHUMLA, TEX.	US	29.83	-101.38	91069
4151510	4	4511	PECOS RIVER	NEAR LANGTRY, TEX.	US	29.88	-101.52	-999
4151511	4	4511	PECOS RIVER	NEAR LAKE ARTHUR, NM	US	32.9884	-104.3227	38228.4
4151512	4	4511	PECOS RIVER	BELOW TAIBAN CREEK NEAR FORT SUMNER,NM	US	34.3323	-104.1808	-999
4151513	4	4511	PECOS RIVER	BELOW SUMNER DAM, NM	US	34.6042	-104.3878	11370.1
4151514	4	4511	PECOS RIVER	NEAR PUERTO DE LUNA, NM	US	34.7301	-104.525	10282.3
4151515	4	4511	PECOS RIVER	NEAR GIRVIN	US	31.1131	-102.4172	76560.4
4151600	4	4511	RIO PUERCO	NEAR BERNARDO, NM	US	34.4092	-106.8531	19036.5
4151610	4	4511	RIO SAN JOSE	NEAR GRANTS, NM	US	35.0742	-107.7509	5957
4151620	4	4511	JEMEZ RIVER	BELOW JEMEZ CANYON DAM, NM	US	35.39	-106.5347	2688.4
4151650	4	4511	RIO CHAMA	NEAR CHAMITA, NM	US	36.0739	-106.1117	8143
4151651	4	4511	RIO CHAMA	BELOW EL VADO DAM, NM	US	36.58	-106.7239	2271.4
4151800	4	4511	RIO BRAVO	LAREDO, TEX.	US	27.5	-99.5	352178
4151801	4	4511	RIO BRAVO	BELOW CABALLO DAM, NM	US	32.8848	-107.2925	79513
4151802	4	4511	RIO BRAVO	OTOWI BRIDGE, NM	US	35.8747	-106.1422	37037
4151803	4	4511	RIO BRAVO	BELOW TAOS JUNCTION BRIDGE NEAR TAOS,NM	US	36.32	-105.7544	25200.7
4151804	4	4511	RIO BRAVO	PIPELINE CROSSING BELOW LAREDO, TX	US	27.4003	-99.4883	332770.8
4151805	4	4511	RIO BRAVO	NEAR DEL NORTE, CO	US	37.6894	-106.4612	3418.8
4152050	4	4521	COLORADO RIVER	BELOW YUMA MAIN CANAL WW AT YUMA,AZ	US	32.7317	-114.6319	618715
4152100	4	4521	COLORADO RIVER	YUMA, ARIZ.	US	32.7292	-114.6208	609679
4152101	4	4521	COLORADO RIVER	ABOVE LITTLE COLORADO R NR DESERT VIEW	US	36.2022	-111.8171	295964.5
4152103	4	4521	COLORADO RIVER	BELOW HOOVER DAM, AZ-NV	US	36.0153	-114.7386	444703
4152110	4	4521	MUDDY RIVER	NEAR GLENDALE, NV	US	36.643	-114.5397	17560.2
4152120	4	4521	BILL WILLIAMS RIVER	BELOW ALAMO DAM, AZ	US	34.2309	-113.6088	11999.5
4152200	4	4521	GILA RIVER	NEAR REDROCK,NM	US	32.727	-108.6756	7327.1
4152201	4	4521	GILA RIVER	NEAR GILA, NM	US	33.0612	-108.5373	4827.8
4152202	4	4521	GILA RIVER	NEAR DOME, AZ	US	32.7609	-114.4205	149831.5
4152300	4	4521	SALT RIVER	NEAR ROOSEVELT, ARIZ	US	33.6195	-110.9215	11152.5
4152301	4	4521	SALT RIVER	NEAR CHRYSOTILE, AZ	US	38.7981	-110.4998	7378.9
4152400	4	4521	VERDE RIVER	BELOW TANGLE CREEK ABV HORSESHOE DAM, AZ	US	34.0731	-111.7163	15174.8
4152450	4	4521	COLORADO RIVER	LEES FERRY, ARIZ.	US	36.8647	-111.5882	289562
4152460	4	4521	COLORADO RIVER	NEAR CISCO, UTAH	US	38.8105	-109.2934	62419
4152465	4	4521	LITTLE COLORADO RIVER	NEAR CAMERON, ARIZ	US	35.9264	-111.5674	68528.8
4152466	4	4521	LITTLE COLORADO RIVER	WOODRUFF, AZ	US	34.7828	-110.0443	20906.5
4152467	4	4521	LITTLE COLORADO RIVER	NEAR JOSEPH CITY, AZ	US	34.9011	-110.2554	32074.6
4152470	4	4521	PUERCO RIVER	NEAR CHAMBERS, AZ	US	35.1778	-109.4548	5584
4152500	4	4521	SAN PEDRO RIVER	PALOMINAS, ARIZ.	US	31.3801	-110.1112	1908.8
4152550	4	4521	GREEN RIVER	GREEN RIVER, UTAH	US	38.9861	-110.1512	116161.5
4152551	4	4521	GREEN RIVER	NEAR JENSEN, UT	US	40.4094	-109.2354	76819.4
4152552	4	4521	GREEN RIVER	NEAR GREEN RIVER, WY	US	41.5164	-109.449	36260
4152553	4	4521	GREEN RIVER	NEAR LA BARGE, WY	US	42.1927	-110.1632	10126.9
4152560	4	4521	BIG SANDY RIVER	GASSON BRIDGE NEAR EDEN, WY	US	41.9475	-109.6882	4454.8
4152570	4	4521	BLACKS FORK	NEAR LITTLE AMERICA, WY	US	41.5461	-109.6935	8029
4152580	4	4521	LITTLE SNAKE RIVER	NEAR LILY, CO	US	40.5472	-108.4243	9660.7
4152590	4	4521	WHITE RIVER	NEAR WATSON, UT	US	39.9789	-109.1787	10411.8
4152600	4	4521	SAN JUAN RIVER	NEAR BLUFF, UTAH	US	37.1469	-109.8648	59570
4152601	4	4521	SAN JUAN RIVER	FOUR CORNERS, CO	US	37.0056	-109.034	37814
4152602	4	4521	SAN JUAN RIVER	FARMINGTON, NM	US	36.7228	-108.2256	18751.6
4152610	4	4521	DUCHESNE RIVER	NEAR RANDLETT, UT	US	40.2155	-109.7835	10999.7
4152620	4	4521	DIRTY DEVIL RIVER	ABOVE POISON SP WASH NEAR HANKSVILLE, UT	US	38.0942	-110.4074	10771.8
4152650	4	4521	GUNNISON RIVER	DELTA, CO	US	38.753	-108.0784	14576.5
4152651	4	4521	GUNNISON RIVER	BELOW GUNNISON TUNNEL, CO	US	38.5292	-107.6489	10269.4
4152652	4	4521	GUNNISON RIVER	NEAR GUNNISON, CO	US	38.5419	-106.9498	2621.1
4152660	4	4521	DOLORES RIVER	NEAR CISCO, UT	US	38.7972	-109.1951	11862.2
4152700	4	4521	YAMPA RIVER	NEAR MAYBELL, CO	US	40.5027	-108.0298	8831.9
4152701	4	4521	YAMPA RIVER	DEERLODGE PARK, CO	US	40.4516	-108.5251	19839.4
4152800	4	4521	VIRGIN RIVER	LITTLEFIELD, ARIZ	US	36.8916	-113.9244	13183.1
4152900	4	4521	SAN FRANCISCO RIVER	CLIFTON, ARIZ	US	33.0495	-109.2959	7163.9
4185050	4	4850	RIO DE LA PLATA	HIGHWAY 2 NEAR TOA ALTA	PR	18.4094	-66.2604	538.7
4185051	4	4850	RIO DE LA PLATA	BELOW LA PLATA DAMSITE	PR	18.3438	-66.2377	448.1
4185052	4	4850	RIO DE LA PLATA	COMERIO	PR	18.2211	-66.2246	281
4185053	4	4850	RIO DE LA PLATA	PROYECTO LA PLATA	PR	18.1583	-66.2285	141.9
4185100	4	4850	RIO CULEBRINAS	HIGHWAY 404 NEAR MOCA	PR	18.3597	-67.0921	184.4
4185101	4	4850	RIO CULEBRINAS	MARGARITA DAMSITE NEAR AGUADA	PR	18.3924	-67.1507	245
4185150	4	4850	RIO GRANDE DE ARECIBO	CENTRAL CAMBALACHE	PR	18.4536	-66.7024	518
4185151	4	4850	RIO GRANDE DE ARECIBO	ABOVE ARECIBO	PR	18.4208	-66.6991	450.7
4185152	4	4850	RIO GRANDE DE ARECIBO	BELOW UTUADO	PR	18.3	-66.7038	170
4185200	4	4850	RIO GRANDE DE PATILLAS	NEAR PATILLAS	PR	18.0325	-66.0324	47.4
4185201	4	4850	RIO GRANDE DE PATILLAS	LAGO PATILLAS	PR	18.0189	-66.0216	66.3
4185250	4	4850	RIO GRANDE DE MANATI	HIGHWAY 2 NEAR MANATI	PR	18.4291	-66.5266	510.2
4185251	4	4850	RIO GRANDE DE MANATI	CIALES	PR	18.3219	-66.4596	331.5
4185252	4	4850	RIO GRANDE DE MANATI	NEAR MOROVIS	PR	18.2938	-66.4127	143
4185300	4	4850	RIO GRANDE DE LOIZA	BELOW DAMSITE LOIZA	PR	18.3405	-66.0052	541.3
4185301	4	4850	RIO GRANDE DE LOIZA	CAGUAS	PR	18.2405	-66.0091	232.6
4185350	4	4850	RIO GUANAJIBO	NEAR HORMINGUEROS	PR	18.1413	-67.1488	310.8
4185400	4	4850	RIO GURABO	GURABO	PR	18.2563	-65.9677	155.9
4185450	4	4850	RIO JACAGUAS	JUANA DIAZ	PR	18.0525	-66.5107	129
4185500	4	4850	RIO GRANDE DE ANASCO	NEAR SAN SEBASTIAN	PR	18.2827	-67.051	244.2
4185550	4	4850	RIO DE BAYAMON	NEAR BAYAMON	PR	18.3336	-66.1366	108.3
4185600	4	4850	RIO COAMO	HIGHWAY 14 AT COAMO	PR	18.0814	-66.3541	112.7
4185650	4	4850	RIO CIBUCO	VEGA BAJA	PR	18.4461	-66.3743	256.7
4185700	4	4850	RIO CAONILLAS	PASO PALMA	PR	18.2294	-66.6368	98.3
4186100	4	4860	CARONI RIVER	CARONI KELLY	TT	10.59	-61.36	388.5
4186200	4	4860	MATURA RIVER	NORTH OROPUCHE	TT	10.68	-61.05	45.1
4186300	4	4860	OROPUCHE RIVER	SOUTH OROPUCHE	TT	10.15	-61.43	143.7
4186400	4	4860	ORTOIRE RIVER	ORTOIRE	TT	10.24	-61.14	146.1
4186900	4	4860	COURLAND RIVER	COURLAND	TT	11.21	-60.77	29.5
4201010	4	4011	FIRTH RIVER	NEAR THE MOUTH	CA	69.313614	-139.56694	5710
4201050	4	4011	BABBAGE RIVER	BELOW CARIBOU CREEK	CA	68.839165	-138.66834	1510
4203050	4	4031	PORCUPINE RIVER	OLD CROW	CA	67.563889	-139.88333	55400
4203051	4	4031	PORCUPINE RIVER	BELOW BELL RIVER	CA	67.440277	-137.78362	36000
4203060	4	4031	OLD CROW RIVER	NEAR THE MOUTH	CA	67.634445	-139.6964	13900
4203070	4	4031	EAGLE RIVER	DEMPSTER HIGHWAY BRIDGE	CA	66.441666	-136.70833	1720
4203080	4	4031	EAST PORCUPINE RIVER	NEAR THE MOUTH	CA	66.427223	-138.40277	6730
4203150	4	4031	STEWART RIVER	MAYO	CA	63.59	-135.89	31598
4203151	4	4031	STEWART RIVER	STEWART CROSSING	CA	63.38	-136.68	35000
4203152	4	4031	STEWART RIVER	AT THE MOUTH	CA	63.281944	-139.24889	51000
4203160	4	4031	STEWART RIVER	ABOVE FRASER FALLS	CA	63.488056	-135.135	30588
4203165	4	4031	MCQUESTEN RIVER	NEAR THE MOUTH	CA	63.611111	-137.26944	4750
4203170	4	4031	MAYO RIVER	NEAR MAYO	CA	63.7	-135.86	2260
4203200	4	4031	YUKON RIVER	DAWSON	CA	64.07	-139.43	264000
4203201	4	4031	YUKON RIVER	EAGLE	CA	64.789444	-141.19778	294000
4203202	4	4031	YUKON RIVER	STEWART RIVER	CA	63.31	-139.42	251000
4203210	4	4031	KLONDIKE RIVER	ABOVE BONANZA CREEK	CA	64.042778	-139.40778	7800
4203215	4	4031	NORTH KLONDIKE RIVER	NEAR THE MOUTH	CA	64.021111	-138.58278	1100
4203217	4	4031	LITTLE SOUTH KLONDIKE RIVER	BELOW ROSS CREEK	CA	63.995834	-137.57222	860
4203220	4	4031	INDIAN RIVER	ABOVE THE MOUTH	CA	63.771111	-139.62917	2220
4203250	4	4031	YUKON RIVER	ABOVE WHITE RIVER	CA	63.083889	-139.49445	149961
4203300	4	4031	WHITE RIVER	KM 1881.6 ALASKA HIGHWAY	CA	61.986668	-140.55306	6240
4203310	4	4031	SNAG CREEK	KM 1945.6 ALASKA HIGHWAY	CA	62.476387	-140.86861	676
4203320	4	4031	DONJEK RIVER	BELOW KLUANE RIVER	CA	62.082222	-139.85973	12400
4203330	4	4031	KLUANE RIVER	OUTLET OF KLUANE LAKE	CA	61.426945	-139.04889	4950
4203335	4	4031	DUKE RIVER	NEAR THE MOUTH	CA	61.360279	-139.15639	631
4203340	4	4031	BIG CREEK	NEAR THE MOUTH	CA	62.568611	-137.01611	1730
4203400	4	4031	YUKON RIVER	CARMACKS	CA	62.095833	-136.27167	81800
4203410	4	4031	NORDENSKIOLD RIVER	BELOW ROWLINSON CREEK	CA	62.049999	-136.27916	6370
4203420	4	4031	BIG SALMON RIVER	NEAR CARMACKS	CA	61.872776	-134.83333	6760
4203425	4	4031	SOUTH BIG SALMON RIVER	BELOW LIVINGSTONE CREEK	CA	61.386112	-134.37083	515
4203500	4	4031	PELLY RIVER	PELLY CROSSING	CA	62.829723	-136.58055	49000
4203501	4	4031	PELLY RIVER	BELOW VANGORDA CREEK	CA	62.222221	-133.37778	22100
4203502	4	4031	PELLY RIVER	ROSS RIVER	CA	61.98	-132.44	18400
4203503	4	4031	PELLY RIVER	BELOW FORTIN CREEK	CA	62.030556	-130.60278	5020
4203505	4	4031	ROSE CREEK	BELOW FARO CREEK	CA	62.34	-133.4	208
4203510	4	4031	ROSS RIVER	ROSS RIVER	CA	61.994446	-132.37778	7250
4203520	4	4031	HESS RIVER	ABOVE EMERALD CREEK	CA	63.335556	-131.5	4840
4203530	4	4031	MACMILLAN RIVER	NEAR THE MOUTH	CA	62.893333	-135.51	13800
4203535	4	4031	SOUTH MACMILLAN RIVER	KM 407 CANOL ROAD	CA	62.924999	-130.54167	997
4203700	4	4031	M'CLINTOCK RIVER	NEAR WHITEHORSE	CA	60.612499	-134.4575	1700
